80
74		45		68		27		52		34		40		33		38		73		15		29		62		49		51		36		46		13		54		113		9		51		51		9		55		42		63		46		99		42		83		33		40		81		60		45		74		59		36		0		62		47		75		55		105		78		21		28		77		51		60		58		11		82		62		77		63		26		60		35		12		58		36		37		28		50		40		54		69		88		60		96		59		40		50		91		15		9		11		65
76		47		46		43		24		28		22		29		36		75		59		63		14		39		53		32		16		73		8		51		55		49		11		71		53		40		17		48		37		44		21		53		40		19		44		17		12		35		26		62		0		15		31		7		43		16		41		34		27		23		26		46		59		84		64		79		65		68		62		97		50		10		38		37		90		36		34		34		13		90		10		36		7		22		48		37		67		61		57		3
71		42		41		28		29		23		7		14		41		70		44		48		15		34		48		37		1		58		7		66		40		54		14		56		58		45		16		43		52		39		36		38		43		34		39		2		27		40		17		47		15		0		28		8		58		31		26		27		30		28		31		41		44		79		59		74		60		53		57		82		35		11		33		32		75		31		39		39		22		85		15		49		12		23		53		44		52		46		42		18
45		56		15		56		55		49		35		42		67		44		72		76		17		26		52		63		29		86		31		38		68		80		40		84		84		71		14		31		24		53		24		66		69		46		15		30		29		66		39		75		31		28		0		26		30		29		54		53		4		54		57		17		72		53		33		48		38		81		31		110		63		21		51		38		103		25		65		65		44		59		41		21		38		49		79		16		80		74		70		30
71		42		41		36		29		23		15		22		41		70		52		56		9		34		48		37		9		66		5		58		48		54		14		64		58		45		12		43		44		39		28		46		43		26		39		10		19		40		19		55		7		8		26		0		50		23		34		27		22		28		31		41		52		79		59		74		60		61		57		90		43		5		33		32		83		31		39		39		18		85		15		41		12		23		53		36		60		54		50		10
71		86		41		86		53		71		65		72		73		70		102		106		43		56		82		69		59		116		51		14		98		66		54		114		58		67		42		61		6		83		22		96		83		24		45		60		31		46		69		105		43		58		30		50		0		27		84		77		28		54		45		47		102		79		59		74		68		111		59		140		93		47		81		68		133		55		65		51		36		85		45		31		46		65		65		32		110		104		100		40
74		59		44		59		26		44		38		45		46		73		75		79		16		37		55		42		32		89		24		35		71		51		27		87		55		42		15		46		21		56		5		69		56		17		42		33		4		37		42		78		16		31		29		23		27		0		57		50		25		27		28		44		75		82		62		77		63		84		60		113		66		20		54		41		106		34		38		36		15		88		18		34		19		38		50		35		83		77		73		13
63		34		47		16		37		31		19		12		49		62		18		22		41		28		40		45		25		32		33		92		14		62		30		30		66		53		42		35		78		31		62		22		51		60		39		24		53		48		15		21		41		26		54		34		84		57		0		35		56		36		39		37		22		71		51		66		52		27		49		56		9		37		25		24		49		29		47		47		48		77		39		75		38		31		61		70		26		20		22		44
98		69		68		51		24		6		26		35		14		97		39		53		36		61		75		10		28		39		26		85		33		27		23		37		31		18		39		70		71		66		55		57		16		53		66		29		46		31		44		28		34		27		53		27		77		50		35		0		49		23		32		68		25		106		86		101		87		50		84		63		34		32		60		59		56		58		12		26		41		112		32		68		31		12		26		63		33		33		23		37
49		58		19		58		51		45		37		44		63		48		74		78		15		28		54		59		31		88		27		36		70		76		36		86		80		67		14		33		22		55		20		68		65		42		17		32		25		62		41		77		27		30		4		22		28		25		56		49		0		50		53		19		74		57		37		52		40		83		35		112		65		19		53		40		105		27		61		61		40		63		37		19		34		45		75		14		82		76		72		26
99		70		69		52		1		17		27		36		19		98		48		54		37		62		76		15		29		62		23		62		44		26		14		60		30		17		40		71		48		67		32		58		29		30		67		30		25		12		45		51		23		28		54		28		54		27		36		23		50		0		9		69		48		107		87		102		88		57		85		86		39		33		61		60		79		59		11		11		18		113		13		59		16		11		25		60		56		50		46		24
102		73		72		55		8		26		30		39		28		101		57		61		40		65		79		24		32		71		26		53		53		23		17		69		27		22		43		74		39		70		33		61		38		21		70		33		28		9		48		60		26		31		57		31		45		28		39		32		53		9		0		72		57		110		90		105		91		66		88		95		48		36		64		63		88		62		20		8		13		116		16		62		19		20		22		63		65		59		55		27
30		39		10		39		70		64		42		33		82		29		55		59		32		9		35		78		40		69		46		55		51		95		55		67		99		86		29		14		41		36		39		49		84		61		2		39		44		81		24		58		46		41		17		41		47		44		37		68		19		69		72		0		55		38		18		33		21		64		16		93		46		36		34		21		86		10		80		80		59		44		56		38		53		64		94		33		63		57		55		45
85		56		65		38		49		31		37		30		29		84		26		40		59		48		62		33		43		14		51		110		20		40		48		20		44		35		60		57		96		53		80		44		29		78		57		42		71		56		33		11		59		44		72		52		102		75		22		25		74		48		57		55		0		93		73		88		74		37		71		38		21		55		47		46		31		47		37		51		66		99		57		93		56		37		39		88		8		20		2		62
8		37		38		55		108		102		80		71		120		9		67		53		70		45		31		116		78		95		84		65		73		133		93		73		137		124		67		36		73		40		77		49		122		99		40		77		82		119		62		82		84		79		53		79		79		82		71		106		57		107		110		38		93		0		20		7		19		56		22		83		72		74		46		47		76		48		118		118		97		12		94		48		91		102		132		47		97		73		93		83
12		41		18		41		88		82		60		51		100		21		57		61		50		25		37		96		58		75		64		53		53		113		73		69		117		104		47		16		53		38		57		51		102		79		20		57		62		99		42		62		64		59		33		59		59		62		51		86		37		87		90		18		73		20		0		19		23		66		14		95		52		54		36		27		88		28		98		98		77		26		74		36		71		82		112		31		77		59		73		63
11		32		33		50		103		97		75		66		115		4		62		48		65		40		26		111		73		90		79		72		68		128		88		68		132		119		62		31		68		35		72		44		117		94		35		72		77		114		57		77		79		74		48		74		74		77		66		101		52		102		105		33		88		7		19		0		14		51		17		76		67		69		41		42		69		43		113		113		92		11		89		55		86		97		127		50		92		68		88		78
15		18		31		36		89		83		61		52		101		10		48		38		51		26		14		97		59		76		65		76		54		114		74		54		118		105		48		17		62		21		58		30		103		80		23		58		63		100		43		63		65		60		38		60		68		63		52		87		40		88		91		21		74		19		23		14		0		43		9		72		53		55		27		28		65		29		99		99		78		25		75		59		72		83		113		54		78		54		74		64
58		25		74		25		58		46		46		39		64		47		11		5		68		55		29		60		52		39		60		119		17		77		57		17		81		68		69		50		105		28		89		15		66		87		66		51		80		65		42		26		68		53		81		61		111		84		27		50		83		57		66		64		37		56		66		51		43		0		52		29		18		64		30		43		22		56		62		62		75		62		66		102		65		46		76		97		41		17		37		71
14		27		22		33		86		80		58		49		98		13		45		47		48		23		23		94		56		73		62		67		51		111		71		55		115		102		45		14		53		24		55		37		100		77		18		55		60		97		40		60		62		57		31		57		59		60		49		84		35		85		88		16		71		22		14		17		9		52		0		81		50		52		24		25		74		26		96		96		75		28		72		50		69		80		110		45		75		51		71		61
87		54		103		54		87		69		75		68		67		74		38		34		97		84		58		71		81		24		89		148		42		74		86		26		82		73		98		79		134		57		118		44		57		116		95		80		109		94		71		35		97		82		110		90		140		113		56		63		112		86		95		93		38		83		95		76		72		29		81		0		47		93		59		72		7		85		75		89		104		77		95		131		94		75		75		126		30		36		40		100
64		35		56		17		40		30		28		21		48		63		9		19		50		37		41		44		34		23		42		101		5		61		39		21		65		52		51		36		87		32		71		23		50		69		48		33		62		47		24		12		50		35		63		43		93		66		9		34		65		39		48		46		21		72		52		67		53		18		50		47		0		46		26		25		40		38		46		46		57		78		48		84		47		30		60		79		25		11		21		53
66		39		36		39		34		28		18		25		46		65		55		59		4		29		43		42		12		69		10		55		51		59		19		67		63		50		7		38		41		36		25		49		48		25		34		13		16		45		22		58		10		11		21		5		47		20		37		32		19		33		36		36		55		74		54		69		55		64		52		93		46		0		34		27		86		26		44		44		23		80		20		38		17		28		58		33		63		57		53		9
38		9		44		9		62		56		34		25		74		37		21		25		38		25		15		70		32		49		38		89		27		87		47		33		91		78		39		20		75		6		59		15		76		57		36		31		50		73		16		36		38		33		51		33		81		54		25		60		53		61		64		34		47		46		36		41		27		30		24		59		26		34		0		13		52		26		72		72		51		52		48		72		45		56		86		67		51		27		47		41
39		18		31		18		61		55		33		24		73		38		34		38		25		12		16		69		31		48		37		76		30		86		46		46		90		77		26		11		62		15		46		28		75		52		23		30		37		72		15		37		37		32		38		32		68		41		24		59		40		60		63		21		46		47		27		42		28		43		25		72		25		27		13		0		65		13		71		71		50		53		47		59		44		55		85		54		50		36		46		36
80		47		96		47		80		62		68		61		60		67		31		27		90		77		51		64		74		23		82		141		35		67		79		19		75		66		91		72		127		50		111		37		50		109		88		73		102		87		64		28		90		75		103		83		133		106		49		56		105		79		88		86		31		76		88		69		65		22		74		7		40		86		52		65		0		78		68		82		97		78		88		124		87		68		68		119		25		29		33		93
40		31		18		31		60		54		32		23		72		39		47		51		22		3		27		68		30		61		36		63		43		85		45		59		89		76		19		12		49		28		33		41		74		51		10		29		34		71		14		50		36		31		25		31		55		34		29		58		27		59		62		10		47		48		28		43		29		56		26		85		38		26		26		13		78		0		70		70		49		54		46		46		43		54		84		41		55		49		45		35
110		81		80		63		12		16		38		47		8		109		51		65		48		73		87		4		40		51		34		73		45		15		25		49		19		6		51		82		59		78		43		69		18		41		78		41		36		19		56		40		34		39		65		39		65		38		47		12		61		11		20		80		37		118		98		113		99		62		96		75		46		44		72		71		68		70		0		14		29		124		24		70		27		16		14		71		45		45		35		35
110		81		80		63		10		20		38		47		22		109		51		65		48		73		87		18		40		65		34		59		47		15		25		63		19		16		51		82		45		78		41		69		32		27		78		41		36		5		56		54		34		39		65		39		51		36		47		26		61		11		8		80		51		118		98		113		99		62		96		89		46		44		72		71		82		70		14		0		21		124		24		70		27		16		14		71		59		53		49		35
89		60		59		50		17		35		29		36		37		88		66		70		27		52		66		33		23		80		15		44		62		36		18		78		40		31		30		61		30		57		20		60		47		12		57		24		15		22		35		69		13		22		44		18		36		15		48		41		40		18		13		59		66		97		77		92		78		75		75		104		57		23		51		50		97		49		29		21		0		103		9		49		10		29		35		50		74		68		64		14
16		43		44		61		114		108		86		77		126		15		73		59		76		51		37		122		84		101		90		77		79		139		99		79		143		130		73		42		79		46		83		55		128		105		46		83		88		125		68		88		90		85		59		85		85		88		77		112		63		113		116		44		99		12		26		11		25		62		28		77		78		80		52		53		78		54		124		124		103		0		100		60		97		108		138		55		103		79		99		89
86		57		56		41		14		26		20		27		28		85		57		61		24		49		63		24		16		71		10		53		53		39		9		69		43		30		27		58		39		54		23		51		38		21		54		17		14		25		32		60		10		15		41		15		45		18		39		32		37		13		16		56		57		94		74		89		75		66		72		95		48		20		48		47		88		46		24		24		9		100		0		46		3		20		38		47		65		59		55		11
44		77		28		77		60		62		56		63		72		57		93		97		34		47		73		68		50		107		42		17		89		85		45		105		89		76		33		52		25		74		29		87		74		51		36		51		34		71		60		96		36		49		21		41		31		34		75		68		19		59		62		38		93		48		36		55		59		102		50		131		84		38		72		59		124		46		70		70		49		60		46		0		43		56		84		5		101		95		91		35
83		54		53		40		17		25		19		26		29		82		56		60		21		46		60		25		13		70		7		54		52		42		8		68		46		33		24		55		40		51		24		50		37		22		51		14		15		28		29		59		7		12		38		12		46		19		38		31		34		16		19		53		56		91		71		86		72		65		69		94		47		17		45		44		87		43		27		27		10		97		3		43		0		19		41		44		64		58		54		8
94		65		64		47		12		6		22		31		18		93		37		49		32		57		71		14		24		51		18		73		33		31		11		49		35		22		35		66		59		62		43		53		20		41		62		25		34		19		40		40		22		23		49		23		65		38		31		12		45		11		20		64		37		102		82		97		83		46		80		75		30		28		56		55		68		54		16		16		29		108		20		56		19		0		30		55		45		39		35		25
124		95		94		77		24		30		52		61		12		123		65		79		62		87		101		16		54		51		48		73		59		1		39		59		7		8		65		96		59		92		55		83		18		41		92		55		50		19		70		50		48		53		79		53		65		50		61		26		75		25		22		94		39		132		112		127		113		76		110		75		60		58		86		85		68		84		14		14		35		138		38		84		41		30		0		85		45		59		39		49
39		72		23		72		61		57		51		58		73		52		88		92		29		42		68		69		45		102		37		22		84		86		46		100		90		77		28		47		26		69		30		82		75		52		31		46		35		72		55		91		37		44		16		36		32		35		70		63		14		60		63		33		88		47		31		50		54		97		45		126		79		33		67		54		119		41		71		71		50		55		47		5		44		55		85		0		96		90		86		36
89		60		73		42		57		39		45		38		37		88		30		44		67		54		66		41		51		6		59		118		24		44		56		24		52		43		68		61		104		57		88		48		27		86		65		50		79		64		41		15		67		52		80		60		110		83		26		33		82		56		65		63		8		97		77		92		78		41		75		30		25		63		51		50		25		55		45		59		74		103		65		101		64		45		45		96		0		24		10		70
65		36		67		18		51		33		39		32		47		64		6		20		61		48		42		43		45		22		53		112		6		60		50		10		64		51		62		43		98		33		82		24		49		80		59		44		73		58		35		9		61		46		74		54		104		77		20		33		76		50		59		57		20		73		59		68		54		17		51		36		11		57		27		36		29		49		45		53		68		79		59		95		58		39		59		90		24		0		20		64
85		56		63		38		47		29		35		28		27		84		26		40		57		48		62		31		41		16		49		108		20		40		46		20		44		33		58		57		94		53		78		44		29		76		55		40		69		54		31		11		57		42		70		50		100		73		22		23		72		46		55		55		2		93		73		88		74		37		71		40		21		53		47		46		33		45		35		49		64		99		55		91		54		35		39		86		10		20		0		60
75		46		45		46		25		31		25		32		37		74		62		66		13		38		52		33		19		76		11		48		58		50		14		74		54		41		16		47		34		43		18		56		43		16		43		20		9		36		29		65		3		18		30		10		40		13		44		37		26		24		27		45		62		83		63		78		64		71		61		100		53		9		41		36		93		35		35		35		14		89		11		35		8		25		49		36		70		64		60		0
